time,open,high,low,close,volume,trades
2015-08-07T00:00:00.000Z,3.0,3.00001,3.0,3.0,123.93056831,4
2015-08-08T00:00:00.000Z,3.0,3.0,0.15,1.19999,1942.88814725,20
2015-08-11T00:00:00.000Z,0.79969,1.15,0.65038,0.99,9234.5687048,84
2015-08-12T00:00:00.000Z,1.0,1.288,0.905,1.288,1736.114983,46
2015-08-13T00:00:00.000Z,1.2628,1.8848,1.2628,1.8848,2815.45076228,61
2015-08-14T00:00:00.000Z,1.88345,2.1,1.79489,1.79489,5775.80909876,142
2015-08-15T00:00:00.000Z,1.7,1.79,1.5,1.79,8677.60963691,131
2015-08-16T00:00:00.000Z,1.65,1.65,0.5,1.5893,9867.15097222,116
2015-08-17T00:00:00.000Z,1.50539,1.58,1.25,1.29638,3946.58358692,52
2015-08-18T00:00:00.000Z,1.15,1.36163,0.98998,1.10001,4150.63822131,62
2015-08-19T00:00:00.000Z,1.10001,1.24,1.10001,1.24,2213.64200104,32
2015-08-20T00:00:00.000Z,1.3,1.5218,1.3,1.5218,912.4127658,24
2015-08-21T00:00:00.000Z,1.45061,1.53,1.43588,1.43588,6006.79291319,49
2015-08-22T00:00:00.000Z,1.41,1.41,1.4,1.4,229.000432,9
2015-08-23T00:00:00.000Z,1.35,1.35002,1.31,1.35,258.01665862,10
2015-08-24T00:00:00.000Z,1.33,1.34,1.23804,1.23804,4969.027377,82
2015-08-25T00:00:00.000Z,1.22031,1.277,1.22031,1.27119,911.43678445,18
2015-08-26T00:00:00.000Z,1.11099,1.2,1.08253,1.18,1961.75247227,45
2015-08-27T00:00:00.000Z,1.18818,1.18818,1.13646,1.13646,230.29495247,5
2015-08-28T00:00:00.000Z,1.21733,1.3,1.15219,1.295,20766.09278881,48
2015-08-29T00:00:00.000Z,1.16415,1.1795,1.153,1.1795,329.63902475,9
2015-08-30T00:00:00.000Z,1.21,1.35,1.17189,1.32,6748.74707804,80
2015-08-31T00:00:00.000Z,1.22,1.32,0.90001,1.30651,2948.17462905,43
2015-09-01T00:00:00.000Z,1.31241,1.38,1.31241,1.36,921.59244968,15
2015-09-02T00:00:00.000Z,1.36,1.37199,1.14032,1.32795,364.41379956,11
2015-09-03T00:00:00.000Z,1.3,1.3,1.23357,1.23357,2599.04657895,35
2015-09-05T00:00:00.000Z,1.29705,1.37,1.29705,1.37,7836.03822699,70
2015-09-06T00:00:00.000Z,1.385,1.385,1.3351,1.34,71.97,4
2015-09-07T00:00:00.000Z,1.27561,1.27561,1.27561,1.27561,73.309,2
2015-09-08T00:00:00.000Z,1.26397,1.26397,1.26349,1.26349,82.2295,3
2015-09-09T00:00:00.000Z,1.21,1.21,1.21,1.21,3.0,1
2015-09-10T00:00:00.000Z,1.19,1.21279,1.12001,1.1857,518.36708608,21
2015-09-11T00:00:00.000Z,1.15,1.16397,0.92422,0.92422,1982.13688371,45
2015-09-12T00:00:00.000Z,0.99999,1.14639,0.98,1.14639,264.75683363,11
2015-09-13T00:00:00.000Z,1.013,1.013,0.88367,0.88557,3821.94610148,75
2015-09-14T00:00:00.000Z,0.96222,0.96223,0.88495,0.955,869.81060409,25
2015-09-15T00:00:00.000Z,0.80405,1.0,0.80404,0.95,2557.51694552,38
2015-09-16T00:00:00.000Z,0.95625,0.95625,0.93634,0.93634,40.8798,2
2015-09-17T00:00:00.000Z,0.82383,0.875,0.82383,0.875,51.49882246,3
2015-09-18T00:00:00.000Z,0.8751,0.87999,0.85226,0.85226,639.61942081,18
2015-09-19T00:00:00.000Z,0.87,0.89,0.80129,0.89,3.77699,6
2015-09-20T00:00:00.000Z,0.88,0.95,0.88,0.94116,38.84446285,5
2015-09-22T00:00:00.000Z,0.8611,0.8611,0.80588,0.80588,4.0,2
2015-09-23T00:00:00.000Z,0.91,0.91,0.91,0.91,0.74443,2
2015-09-24T00:00:00.000Z,0.80045,0.80045,0.8,0.8,304.0,6
2015-09-25T00:00:00.000Z,0.75286,0.76,0.68233,0.68233,2739.60361328,36
2015-09-26T00:00:00.000Z,0.68049,0.77032,0.68049,0.77032,4.28,3
2015-09-27T00:00:00.000Z,0.70071,0.70077,0.70071,0.70077,4.0,2
2015-09-28T00:00:00.000Z,0.70075,0.7047,0.6,0.6,4698.4585,37
2015-09-29T00:00:00.000Z,0.6,0.68163,0.5,0.68163,4205.46630049,77
2015-09-30T00:00:00.000Z,0.50457,0.74001,0.50457,0.71365,349.0880424,13
2015-10-01T00:00:00.000Z,0.71364,0.71364,0.65454,0.65479,548.92468126,11
2015-10-02T00:00:00.000Z,0.66601,0.66601,0.66467,0.66467,400.0,3
2015-10-03T00:00:00.000Z,0.67467,0.6796,0.67467,0.6796,44.65459185,6
2015-10-04T00:00:00.000Z,0.67467,0.67467,0.60954,0.60954,415.23171815,7
2015-10-05T00:00:00.000Z,0.60777,0.60777,0.60777,0.60777,12.3,1
2015-10-06T00:00:00.000Z,0.60914,0.65114,0.60914,0.65114,24.17013158,2
2015-10-07T00:00:00.000Z,0.61,0.61101,0.6,0.6,2021.38800019,25
