time,open,high,low,close,volume,trades
2023-12-22T00:00:00.000Z,1.916e-05,2.86e-05,1.89e-05,2.459e-05,371171350.0287898,58
2023-12-23T00:00:00.000Z,1.9356e-05,3e-05,1.755e-05,2.0784e-05,2012914821.8792996,211
2023-12-24T00:00:00.000Z,2.096e-05,2.096e-05,1.3211e-05,1.8168e-05,3842114726.5164313,320
2023-12-25T00:00:00.000Z,1.8129e-05,2.0412e-05,1.6008e-05,1.8772e-05,2793003834.60429,158
2023-12-26T00:00:00.000Z,1.8634e-05,1.9275e-05,1.5e-05,1.6089e-05,6666367457.767253,589
2023-12-27T00:00:00.000Z,1.6064e-05,1.7024e-05,1.4219e-05,1.455e-05,6687581939.462384,617
2023-12-28T00:00:00.000Z,1.4509e-05,1.5989e-05,1.2352e-05,1.491e-05,19160894916.467197,786
2023-12-29T00:00:00.000Z,1.4804e-05,1.6835e-05,1.3996e-05,1.4961e-05,14978191094.893206,898
2023-12-30T00:00:00.000Z,1.4878e-05,1.514e-05,1.3735e-05,1.4068e-05,20308436920.158928,1192
2023-12-31T00:00:00.000Z,1.413e-05,1.4828e-05,1.3009e-05,1.33e-05,33039385589.96909,1502
2024-01-01T00:00:00.000Z,1.3388e-05,1.4999e-05,1.2887e-05,1.492e-05,11679355053.096205,823
2024-01-02T00:00:00.000Z,1.5e-05,1.541e-05,1.3401e-05,1.3511e-05,33645227816.748367,1980
2024-01-03T00:00:00.000Z,1.3476e-05,1.45e-05,7.92e-06,1.1636e-05,17462790922.219982,2092
2024-01-04T00:00:00.000Z,1.1589e-05,1.258e-05,1.1261e-05,1.1919e-05,13562528907.036213,1306
2024-01-05T00:00:00.000Z,1.196e-05,1.2067e-05,1.0526e-05,1.1178e-05,7568913369.101153,911
2024-01-06T00:00:00.000Z,1.1178e-05,1.1609e-05,9.974e-06,1.0739e-05,8763104129.910574,971
2024-01-07T00:00:00.000Z,1.0749e-05,1.15e-05,1.0001e-05,1.029e-05,7338375784.358008,883
2024-01-08T00:00:00.000Z,1.0306e-05,1.3728e-05,9.408e-06,1.2228e-05,18482014255.518375,1535
2024-01-09T00:00:00.000Z,1.2147e-05,1.4328e-05,1.1571e-05,1.4276e-05,38534417881.066864,2320
2024-01-10T00:00:00.000Z,1.4134e-05,2.145e-05,1.2804e-05,1.6159e-05,81089501022.92328,4113
2024-01-11T00:00:00.000Z,1.6048e-05,1.7454e-05,1.46e-05,1.6141e-05,38914493486.278206,3071
2024-01-12T00:00:00.000Z,1.6163e-05,1.6317e-05,1.3103e-05,1.3805e-05,16382006543.37884,1990
2024-01-13T00:00:00.000Z,1.3777e-05,1.6999e-05,1.3178e-05,1.5261e-05,19299851527.436462,1794
2024-01-14T00:00:00.000Z,1.5281e-05,1.5693e-05,1.398e-05,1.421e-05,9754733611.27366,1461
2024-01-15T00:00:00.000Z,1.423e-05,1.4486e-05,1.3521e-05,1.3588e-05,8938772170.215885,1511
2024-01-16T00:00:00.000Z,1.3592e-05,1.4481e-05,1.3453e-05,1.4033e-05,8149421847.057324,1435
2024-01-17T00:00:00.000Z,1.41e-05,1.4908e-05,1.3148e-05,1.3415e-05,10976963965.591536,1576
2024-01-18T00:00:00.000Z,1.3382e-05,1.3463e-05,1.1809e-05,1.2036e-05,13170199553.561922,1410
2024-01-19T00:00:00.000Z,1.2016e-05,1.2244e-05,1.097e-05,1.1937e-05,7200024387.765759,1611
2024-01-20T00:00:00.000Z,1.1918e-05,1.2998e-05,1.1201e-05,1.2049e-05,8711572557.306973,1856
2024-01-21T00:00:00.000Z,1.2098e-05,1.2098e-05,1.1398e-05,1.14e-05,4973222640.397959,793
2024-01-22T00:00:00.000Z,1.139e-05,1.139e-05,1.0347e-05,1.0347e-05,12456748354.088266,405
2024-01-23T00:00:00.000Z,1.0392e-05,1.0795e-05,9.64e-06,1.0794e-05,11906163468.124443,435
2024-01-24T00:00:00.000Z,1.0838e-05,1.5e-05,1.0446e-05,1.1081e-05,21057924434.32191,872
2024-01-25T00:00:00.000Z,1.1025e-05,1.1562e-05,1.039e-05,1.1241e-05,3248262605.259099,219
2024-01-26T00:00:00.000Z,1.118e-05,1.2444e-05,1.1017e-05,1.186e-05,6187222707.93188,346
2024-01-27T00:00:00.000Z,1.1784e-05,1.2022e-05,1.1335e-05,1.1759e-05,2169319955.94979,149
2024-01-28T00:00:00.000Z,1.1741e-05,1.2814e-05,1.1401e-05,1.1579e-05,9359492144.74294,640
2024-01-29T00:00:00.000Z,1.1481e-05,1.2218e-05,1.1317e-05,1.195e-05,4594892592.919142,273
2024-01-30T00:00:00.000Z,1.202e-05,1.2179e-05,1.12e-05,1.124e-05,7660111416.597973,295
2024-01-31T00:00:00.000Z,1.1298e-05,1.1307e-05,1.0485e-05,1.0618e-05,8929540438.916399,473
2024-02-01T00:00:00.000Z,1.0592e-05,1.0834e-05,1.0214e-05,1.068e-05,3151250091.2705007,181
2024-02-02T00:00:00.000Z,1.0725e-05,1.0808e-05,1.0035e-05,1.0567e-05,5630192718.89673,223
2024-02-03T00:00:00.000Z,1.0502e-05,1.0592e-05,1.0319e-05,1.035e-05,2092726447.3355796,124
2024-02-04T00:00:00.000Z,1.032e-05,1.036e-05,1.0031e-05,1.0065e-05,775711081.5989097,83
2024-02-05T00:00:00.000Z,1e-05,1.0599e-05,9.599e-06,1.0122e-05,3554672351.8515005,203
2024-02-06T00:00:00.000Z,1.0109e-05,1.0155e-05,9.841e-06,9.959e-06,3812285541.8924794,158
2024-02-07T00:00:00.000Z,9.942e-06,1.055e-05,9.846e-06,1.04e-05,6853570361.814022,223
2024-02-08T00:00:00.000Z,1.0399e-05,1.0629e-05,1.0341e-05,1.0341e-05,4291390042.540807,169
2024-02-09T00:00:00.000Z,1.0376e-05,1.3228e-05,1.0349e-05,1.2141e-05,13837479979.969765,610
2024-02-10T00:00:00.000Z,1.2158e-05,1.3717e-05,1.2158e-05,1.3281e-05,16156106277.452736,769
2024-02-11T00:00:00.000Z,1.3149e-05,1.4114e-05,1.2278e-05,1.2299e-05,12973798252.202711,681
2024-02-12T00:00:00.000Z,1.2425e-05,1.3315e-05,1.1781e-05,1.321e-05,11681536620.55934,521
2024-02-13T00:00:00.000Z,1.3341e-05,1.3434e-05,1.2233e-05,1.2514e-05,4443628451.182498,346
2024-02-14T00:00:00.000Z,1.2504e-05,1.4451e-05,1.2362e-05,1.4221e-05,12520452201.958237,610
2024-02-15T00:00:00.000Z,1.4215e-05,1.4621e-05,1.3623e-05,1.3891e-05,12983959531.839102,713
2024-02-16T00:00:00.000Z,1.389e-05,1.4346e-05,1.2829e-05,1.3318e-05,4458224123.458532,310
2024-02-17T00:00:00.000Z,1.3307e-05,1.3401e-05,1.2047e-05,1.2789e-05,5721581510.326328,280
2024-02-18T00:00:00.000Z,1.283e-05,1.33e-05,1.2691e-05,1.3021e-05,8133900678.694147,321
2024-02-19T00:00:00.000Z,1.3001e-05,1.336e-05,1.2837e-05,1.3006e-05,3757051722.038888,251
2024-02-20T00:00:00.000Z,1.2967e-05,1.3039e-05,1.177e-05,1.2381e-05,3907433968.4461393,248
2024-02-21T00:00:00.000Z,1.2294e-05,1.2295e-05,1.1255e-05,1.1722e-05,6188182312.965818,331
